Unnamed: 0,Age_Group_18-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Gender_Female,Gender_Male,Avg_Transaction_Amount,Add_to_Cart,Browse,Login,Purchase,Label
3936,False,False,False,False,True,False,False,447.8605418152499,2,3,4,1,No Fraud
3937,False,False,False,False,False,False,False,925.946074467879,3,2,4,2,No Fraud
3938,True,False,False,False,False,False,False,431.23408666166335,3,3,2,4,No Fraud
3939,False,False,False,False,False,False,False,925.2789874300005,2,2,1,4,No Fraud
3940,False,False,False,False,False,True,False,481.0049754968824,1,8,2,6,No Fraud
3941,False,False,False,True,False,False,False,869.2918922981875,4,1,2,4,Fraud
3942,False,True,False,False,False,True,False,569.5750886506019,2,5,1,4,No Fraud
3943,True,False,False,False,False,True,False,380.21755908548346,4,1,3,1,No Fraud
3944,False,False,False,False,False,True,False,504.4148190710986,2,5,4,1,No Fraud
3945,False,True,False,False,False,True,False,481.9429710803831,0,3,1,2,No Fraud
3946,False,False,False,False,False,False,True,333.9226558769958,1,9,4,5,Fraud
3947,False,False,False,False,False,True,False,360.67485699271606,1,1,3,3,No Fraud
3948,False,False,False,False,False,True,False,267.808529179949,2,1,4,3,No Fraud
3949,False,False,False,False,False,False,True,402.40050148684753,1,8,4,4,No Fraud
3950,False,True,False,False,False,True,False,661.9652229242539,4,3,2,2,No Fraud
3951,False,False,False,False,False,False,False,447.9023518386681,1,7,2,3,No Fraud
3952,False,False,False,False,False,False,True,741.090889833663,1,5,2,3,No Fraud
3953,False,False,True,False,False,True,False,988.2803527191578,1,2,3,3,No Fraud
3954,False,False,True,False,False,False,False,439.3909715360365,3,7,2,3,Fraud
3955,False,False,False,False,False,True,False,516.3752926806553,2,7,4,6,No Fraud
3956,True,False,False,False,False,False,False,247.69914125328785,0,3,4,3,No Fraud
3957,False,False,True,False,False,True,False,452.9937572013845,0,6,4,6,No Fraud
3958,True,False,False,False,False,True,False,754.1492057116114,3,5,1,6,No Fraud
3959,False,False,False,False,False,True,False,295.66431976821656,3,1,4,2,No Fraud
3960,False,True,False,False,False,False,True,263.84864378970633,0,1,2,3,Fraud
3961,False,False,True,False,False,True,False,438.7373862842726,4,2,3,3,No Fraud
3962,True,False,False,False,False,True,False,836.7845371459583,0,7,3,6,No Fraud
3963,False,False,False,False,False,True,False,661.2914707403351,0,3,4,2,No Fraud
3964,False,False,False,False,False,True,False,961.8214398279457,2,9,4,1,Fraud
3965,False,False,False,False,False,False,False,914.0863914348629,0,3,1,1,No Fraud
3966,False,False,False,False,False,True,False,236.0234771409181,0,4,4,1,Fraud
3967,True,False,False,False,False,False,True,138.29749714649316,1,8,4,3,No Fraud
3968,False,False,False,False,False,False,True,459.1852607752787,3,4,4,2,No Fraud
3969,True,False,False,False,False,False,True,569.8715309367756,0,7,1,1,Fraud
3970,False,False,True,False,False,False,True,564.013553696843,0,5,3,4,No Fraud
3971,False,True,False,False,False,True,False,220.69654099394978,4,6,4,4,No Fraud
3972,False,False,False,False,False,False,True,212.33568893914935,0,8,3,2,No Fraud
3973,False,False,False,False,False,False,True,142.1746802012833,2,4,1,3,No Fraud
3974,False,True,False,False,False,True,False,865.7739334498604,4,6,1,6,No Fraud
3975,True,False,False,False,False,False,False,952.969724261361,0,2,4,1,No Fraud
3976,False,False,False,True,False,True,False,204.1165181961745,2,9,1,3,Fraud
3977,False,False,False,False,False,False,False,291.81013169420044,3,9,1,6,No Fraud
3978,True,False,False,False,False,True,False,180.8765962614193,0,6,3,1,No Fraud
3979,False,False,False,False,False,False,True,889.7519540267515,3,6,2,5,Fraud
3980,False,True,False,False,False,False,True,962.8378601826169,0,7,3,5,Fraud
3981,False,False,False,False,False,False,True,335.61691904880104,4,4,4,3,No Fraud
3982,False,True,False,False,False,True,False,373.22544694183745,4,7,1,4,No Fraud
3983,False,False,False,False,False,False,False,426.4027159716456,2,1,4,3,Fraud
3984,False,False,False,False,True,True,False,552.2173834426582,1,7,3,1,No Fraud
3985,False,False,False,False,False,False,False,714.2148807804341,2,1,1,3,Fraud
3986,False,False,False,False,False,True,False,553.9515249291617,0,8,4,3,Fraud
3987,False,False,False,False,True,True,False,955.9014235086171,3,6,4,1,No Fraud
3988,True,False,False,False,False,False,False,189.90411266934882,3,1,3,4,No Fraud
3989,False,False,True,False,False,True,False,818.7449610475568,0,1,4,5,No Fraud
3990,False,False,False,False,True,False,True,401.034781732124,1,4,1,6,No Fraud
3991,False,False,False,False,False,False,True,439.79291927789285,1,7,4,1,Fraud
3992,False,True,False,False,False,True,False,737.9464993392029,1,5,1,3,No Fraud
3993,True,False,False,False,False,True,False,936.439398886941,0,5,4,2,No Fraud
3994,False,False,False,False,False,False,False,744.5807006982191,4,8,3,3,No Fraud
3995,False,True,False,False,False,True,False,798.274517841457,4,2,1,6,No Fraud
3996,False,False,False,False,False,True,False,775.701317942919,0,4,4,3,Fraud
3997,False,False,False,False,False,False,True,388.8807453853524,4,4,2,2,No Fraud
3998,False,False,True,False,False,False,False,781.237389864023,1,8,1,6,Fraud
3999,False,True,False,False,False,True,False,806.0686841978215,4,6,1,3,No Fraud
4000,False,True,False,False,False,True,False,580.0602885854615,0,9,1,2,Fraud
4001,False,False,True,False,False,False,False,583.0806148001348,4,9,2,3,Fraud
4002,False,True,False,False,False,True,False,783.7487227562355,4,4,3,4,No Fraud
4003,False,False,False,False,False,True,False,835.3277760019668,4,7,4,6,Fraud
4004,False,False,False,False,False,False,True,403.4758978276034,4,3,2,5,No Fraud
4005,False,True,False,False,False,False,True,821.4059958177615,0,6,4,4,No Fraud
4006,False,True,False,False,False,False,True,832.78810600787,2,1,2,1,No Fraud
4007,False,False,False,False,True,False,False,310.7130768267214,4,5,2,1,No Fraud
4008,False,False,False,False,True,True,False,745.2556707850443,2,6,4,3,No Fraud
4009,False,False,True,False,False,True,False,267.8805296525425,0,5,4,1,No Fraud
4010,True,False,False,False,False,True,False,183.7442016893163,3,7,4,1,No Fraud
4011,False,False,True,False,False,True,False,617.0887108452049,2,4,3,3,Fraud
4012,False,False,False,False,False,False,True,917.7869789050591,0,5,1,3,Fraud
4013,False,False,False,False,False,False,True,131.9131211731869,3,4,2,5,No Fraud
4014,False,True,False,False,False,False,True,843.8514738354295,4,9,1,2,Fraud
4015,False,True,False,False,False,True,False,555.8240896331561,0,2,4,3,No Fraud
4016,False,False,False,False,True,True,False,874.8059038491069,1,1,4,5,No Fraud
4017,False,False,True,False,False,False,False,859.1292416539421,3,4,2,4,No Fraud
4018,False,False,False,False,False,False,False,887.7581243346598,1,6,2,1,No Fraud
4019,False,False,False,False,True,True,False,791.9865593260059,4,8,2,2,No Fraud
4020,False,True,False,False,False,True,False,858.6931190922954,4,4,2,6,Fraud
4021,True,False,False,False,False,True,False,258.42268648108325,2,1,2,4,No Fraud
4022,False,False,False,False,False,False,False,373.4678339874475,4,9,4,3,Fraud
4023,False,False,False,True,False,True,False,318.2375537265667,2,3,2,4,Fraud
4024,False,False,False,False,False,False,False,768.1854733552544,3,6,3,6,Fraud
4025,True,False,False,False,False,False,False,238.27880743042235,1,8,1,5,No Fraud
4026,False,True,False,False,False,True,False,264.00501134000973,3,5,1,3,Fraud
4027,True,False,False,False,False,False,False,891.0682486497483,1,7,3,3,No Fraud
4028,False,True,False,False,False,True,False,735.2939736215543,0,9,2,2,Fraud
4029,False,False,False,False,False,True,False,887.8419801271781,3,1,4,5,No Fraud
4030,True,False,False,False,False,True,False,225.41973243462144,0,8,4,1,No Fraud
4031,True,False,False,False,False,True,False,459.08236410517213,1,2,3,4,No Fraud
4032,False,False,False,False,False,False,False,354.8360530686858,2,1,3,6,No Fraud
4033,False,False,False,False,False,False,True,108.71297675168455,3,4,3,2,No Fraud
4034,False,True,False,False,False,False,False,356.0706643948362,3,6,1,6,No Fraud
4035,True,False,False,False,False,True,False,441.6249267800915,2,8,3,2,Fraud
4036,False,False,False,False,False,True,False,182.99767351844068,2,1,4,3,No Fraud
4037,False,True,False,False,False,False,False,609.8388020441378,4,1,2,4,No Fraud
4038,True,False,False,False,False,True,False,444.8553962253698,4,2,4,2,No Fraud
4039,False,False,True,False,False,False,True,141.8154960497909,1,9,3,3,No Fraud
4040,True,False,False,False,False,True,False,733.5809783811791,3,4,4,3,Fraud
4041,False,False,False,False,True,False,False,756.3518504569931,2,7,1,5,No Fraud
4042,False,True,False,False,False,False,True,851.0242986724915,2,3,4,3,No Fraud
4043,False,False,False,False,False,False,True,536.9865398802843,0,1,1,1,No Fraud
4044,False,False,False,False,False,False,True,971.7929176010588,4,1,2,5,Fraud
4045,False,False,True,False,False,True,False,922.6577300792108,0,9,3,5,No Fraud
4046,False,False,False,False,False,False,True,596.2164625901185,2,4,2,1,No Fraud
4047,True,False,False,False,False,True,False,500.4567379624755,3,3,3,1,No Fraud
4048,False,False,False,False,False,True,False,102.73098511263056,3,5,2,6,No Fraud
4049,False,False,False,False,False,False,True,739.8950785653104,0,1,2,2,No Fraud
4050,False,False,False,False,False,False,False,608.459053644722,4,3,2,6,No Fraud
4051,False,True,False,False,False,False,False,943.7897309374727,1,4,1,2,No Fraud
4052,False,False,False,False,True,True,False,634.8089127171197,3,6,1,6,Fraud
4053,True,False,False,False,False,False,False,993.5704845034569,1,9,4,1,Fraud
4054,False,False,False,False,False,True,False,868.4373446769614,4,3,4,2,No Fraud
4055,False,False,False,False,True,False,False,958.2381422334578,0,4,4,1,Fraud
4056,False,False,False,False,False,True,False,394.8964941565351,4,5,3,1,No Fraud
4057,False,False,False,False,False,True,False,234.4023952905398,2,8,1,6,No Fraud
4058,False,False,False,False,False,True,False,817.1849024156128,4,9,2,3,No Fraud
4059,True,False,False,False,False,True,False,807.5773926722193,0,3,4,2,No Fraud
4060,False,False,False,True,False,True,False,290.3040454650069,0,3,1,5,No Fraud
4061,False,False,False,False,False,False,False,788.2701887214215,4,7,1,5,No Fraud
4062,False,False,False,False,False,False,True,623.7760222372656,0,9,3,2,Fraud
4063,True,False,False,False,False,True,False,198.57263041150568,2,1,2,2,No Fraud
4064,False,False,False,False,False,False,False,551.6052378131878,1,1,1,2,No Fraud
4065,False,True,False,False,False,False,True,938.0242007548106,4,2,1,2,No Fraud
4066,False,False,False,False,False,True,False,555.811790900706,0,6,4,3,Fraud
4067,False,False,True,False,False,True,False,809.8290905981248,1,3,3,1,No Fraud
4068,False,False,False,True,False,True,False,126.01898797776089,2,8,3,2,Fraud
4069,False,False,True,False,False,False,True,755.2732715763343,4,5,2,6,No Fraud
4070,False,False,False,False,False,False,True,952.1536475237295,0,3,3,2,No Fraud
4071,False,False,False,False,False,True,False,549.5750064036422,1,8,2,1,Fraud
4072,False,False,False,False,True,True,False,403.93892172302776,2,8,2,1,No Fraud
4073,False,False,False,True,False,True,False,681.9854543982075,3,2,4,1,No Fraud
4074,True,False,False,False,False,True,False,924.6350935838974,0,5,4,6,Fraud
4075,False,False,False,False,False,True,False,259.09268548000864,2,3,1,4,No Fraud
4076,False,False,False,False,False,True,False,463.3247890204388,1,7,4,5,No Fraud
4077,False,False,False,False,True,False,True,240.66125288365706,4,2,1,6,No Fraud
4078,False,True,False,False,False,False,False,546.9888089979036,1,9,1,2,No Fraud
4079,False,True,False,False,False,True,False,586.3798117275031,4,2,1,3,Fraud
4080,False,False,False,False,False,True,False,949.7832532494941,2,2,1,3,Fraud
4081,False,False,False,False,False,False,True,471.2636383908646,2,6,2,1,No Fraud
4082,False,False,False,False,False,False,True,610.2609521857285,1,3,1,3,No Fraud
4083,False,False,False,False,False,False,True,896.7363166487371,1,3,1,5,Fraud
4084,False,False,False,False,False,False,True,389.26450015854283,4,2,1,2,No Fraud
4085,False,False,True,False,False,True,False,706.747482070831,0,5,2,3,No Fraud
4086,False,False,False,False,False,False,False,781.4456639398868,1,5,3,5,No Fraud
4087,False,False,False,True,False,False,True,397.47541121830847,0,7,3,5,No Fraud
4088,True,False,False,False,False,False,False,247.90706697758003,0,8,1,4,Fraud
4089,False,True,False,False,False,True,False,552.6185877120461,0,8,3,4,No Fraud
4090,False,False,False,False,False,True,False,421.12155711997144,2,3,4,3,No Fraud
4091,False,True,False,False,False,False,True,339.81618861299256,2,6,4,5,No Fraud
4092,False,True,False,False,False,False,True,976.0791796246945,0,5,4,1,No Fraud
4093,True,False,False,False,False,False,True,551.9377168313799,0,4,4,4,No Fraud
4094,False,True,False,False,False,True,False,870.8299244590814,2,6,2,5,No Fraud
4095,False,False,False,False,False,True,False,275.78566948902323,4,4,1,4,Fraud
4096,False,True,False,False,False,False,False,945.4984884092175,3,8,2,2,No Fraud
4097,False,False,False,False,False,False,False,814.9882911121196,1,9,2,5,No Fraud
4098,False,True,False,False,False,False,True,827.8229405702282,0,1,1,5,No Fraud
4099,False,False,True,False,False,True,False,450.78838767633573,2,1,2,6,Fraud
4100,False,False,True,False,False,False,False,537.0732937699177,0,4,1,2,Fraud
4101,False,False,True,False,False,False,False,634.018893308812,0,6,2,6,No Fraud
4102,True,False,False,False,False,True,False,810.7889825845583,0,8,3,4,No Fraud
4103,False,False,False,False,False,True,False,864.1510768543939,0,1,3,2,Fraud
4104,False,False,True,False,False,True,False,170.240778416741,4,3,4,3,No Fraud
4105,True,False,False,False,False,False,True,913.6561487798571,1,4,3,1,No Fraud
4106,False,False,False,False,False,True,False,943.7469872538348,1,2,4,4,No Fraud
4107,False,True,False,False,False,False,False,633.598663921107,2,9,4,5,No Fraud
4108,False,True,False,False,False,False,False,268.0755519294154,4,3,4,3,No Fraud
4109,False,False,True,False,False,True,False,836.5733494331405,4,4,2,4,Fraud
4110,False,False,True,False,False,True,False,593.728853094639,1,4,1,1,Fraud
4111,False,False,False,True,False,True,False,835.4768083447417,2,1,3,5,Fraud
4112,True,False,False,False,False,True,False,833.3273139303849,4,5,1,2,No Fraud
4113,False,False,False,False,False,False,True,178.0563841172132,2,5,3,1,No Fraud
4114,False,True,False,False,False,True,False,646.3192855335976,1,2,3,6,No Fraud
4115,False,False,False,False,False,True,False,534.8298693418492,0,1,2,4,No Fraud
4116,False,False,False,False,False,False,True,951.5075229995659,4,5,3,5,No Fraud
4117,False,False,False,False,False,False,False,366.9771627328567,2,5,1,4,Fraud
4118,False,False,False,False,True,False,True,285.4000955718325,0,7,1,1,Fraud
4119,True,False,False,False,False,True,False,907.3781704172393,1,2,3,5,Fraud
4120,False,False,False,False,False,True,False,233.84401201009425,3,8,1,1,No Fraud
4121,False,True,False,False,False,False,True,717.8675128520156,4,5,4,4,No Fraud
4122,False,False,False,False,False,False,False,370.01783245762977,4,5,1,6,No Fraud
4123,True,False,False,False,False,False,False,611.0611799477299,2,9,4,5,Fraud
4124,False,False,False,False,False,False,False,654.597489557135,1,2,4,5,No Fraud
4125,True,False,False,False,False,False,True,475.63235376217006,1,2,1,5,Fraud
4126,False,False,False,False,True,True,False,977.4684822133862,4,5,4,4,No Fraud
4127,False,False,False,False,True,True,False,218.64985127648123,4,1,1,3,Fraud
4128,False,False,True,False,False,False,False,452.2591801330813,2,5,1,6,No Fraud
4129,False,True,False,False,False,False,True,487.3557941868842,2,5,3,4,No Fraud
4130,False,False,False,False,False,False,False,667.9422540965634,3,8,1,2,No Fraud
4131,False,True,False,False,False,True,False,466.5337823750672,0,6,1,3,Fraud
4132,False,False,False,False,False,True,False,187.3324102349469,2,6,3,4,No Fraud
4133,False,False,False,False,False,True,False,952.6869983627436,0,5,2,2,No Fraud
4134,True,False,False,False,False,False,False,474.47117347481714,4,5,1,1,Fraud
4135,True,False,False,False,False,True,False,408.4063544953653,3,8,2,2,No Fraud
4136,False,False,False,False,False,False,True,502.0499117566042,3,1,2,6,No Fraud
4137,False,False,False,False,False,True,False,294.9361139160302,3,9,3,5,Fraud
4138,False,False,False,False,False,False,True,190.1995162017858,1,6,2,6,Fraud
4139,False,False,False,False,False,False,False,233.7206311979763,4,9,2,3,Fraud
4140,False,False,False,False,False,False,True,249.98934430320364,1,2,4,4,No Fraud
